id,lat,lon,operator,amenity,atm,tourism
63059,39.941387,-75.181656,,parking_space,,
63060,39.941406,-75.181786,,parking_space,,
63061,39.941383,-75.181786,,parking_space,,
63062,39.93797,-75.18023,United States Postal Service,post_box,,
63069,39.94091,-75.181015,,bench,,
63070,39.9412,-75.18294,,post_box,,
63071,39.941505,-75.17933,,bicycle_parking,,
63072,39.940872,-75.179405,,bench,,
63073,39.94097,-75.17938,,bench,,
63090,39.94579,-75.18624,,waste_basket,,
63091,39.94555,-75.186066,,bench,,
63092,39.950687,-75.19384,,bicycle_parking,,
63093,39.950916,-75.19447,,bicycle_parking,,
63094,39.950424,-75.193054,,bicycle_parking,,
63095,39.950703,-75.19398,,bicycle_parking,,
63096,39.946087,-75.18618,,bench,,
63097,39.950535,-75.19244,,bicycle_parking,,
63098,39.951035,-75.19445,,bicycle_parking,,
63111,39.94595,-75.18467,Bicycle Transit Systems,bicycle_rental,,
63113,39.93333,-75.18124,United States Postal Service,post_box,,
63114,39.939,-75.18327,United States Postal Service,post_box,,
63115,39.936325,-75.18385,United States Postal Service,post_box,,
63116,39.93497,-75.18426,United States Postal Service,post_box,,
63118,39.937668,-75.18016,Bicycle Transit Systems,bicycle_rental,,
63120,39.93632,-75.18381,,place_of_worship,,
63121,39.935394,-75.18313,,bench,,
63122,39.93541,-75.1831,,bench,,
63128,39.942898,-75.14556,,restaurant,,
63130,39.943012,-75.14553,,restaurant,,
63131,39.942738,-75.14559,,restaurant,,
63133,39.940914,-75.147606,,restaurant,,
63135,39.935516,-75.1827,,bicycle_parking,,
63136,39.934967,-75.1827,,bench,,
63137,39.93856,-75.17994,,waste_basket,,
63138,39.93861,-75.17991,,bench,,
63139,39.935802,-75.19066,,pub,,
63143,39.935543,-75.182686,,bench,,
63145,39.948395,-75.16939,United States Postal Service,post_box,,
63146,39.949776,-75.16909,United States Postal Service,post_box,,
63147,39.951454,-75.168884,,bicycle_parking,,
63148,39.94901,-75.18128,,waste_basket,,
63149,39.946404,-75.1698,Bicycle Transit Systems,bicycle_rental,,
63150,39.951653,-75.16975,,bicycle_parking,,
63151,39.94887,-75.16947,,waste_basket,,
63152,39.95131,-75.170395,,bicycle_parking,,
63153,39.951653,-75.16972,,bicycle_parking,,
63154,39.95159,-75.169205,,bicycle_parking,,
63155,39.95155,-75.16896,,bicycle_parking,,
63156,39.94964,-75.18106,Bicycle Transit Systems,bicycle_rental,,
63157,39.951607,-75.169304,,bicycle_parking,,
63158,39.95029,-75.17062,,bicycle_parking,,
63159,39.951405,-75.17036,,bicycle_parking,,
63160,39.951675,-75.16997,,bicycle_parking,,
63161,39.95064,-75.1689,,waste_basket,,
63162,39.95145,-75.16886,,waste_basket,,
63163,39.951557,-75.16902,,bicycle_parking,,
63164,39.9515,-75.16859,,bicycle_parking,,
63165,39.95053,-75.16893,,bicycle_parking,,
63166,39.950226,-75.17089,,bicycle_parking,,
63167,39.94985,-75.16907,,waste_basket,,
63168,39.951485,-75.16912,,bicycle_parking,,
63169,39.949852,-75.181076,,bench,,
63170,39.946243,-75.17013,,bench,,
63171,39.95153,-75.16886,,waste_basket,,
63172,39.94982,-75.18108,,bench,,
63173,39.950714,-75.1691,United States Postal Service,post_box,,
63174,39.94911,-75.16923,,bicycle_parking,,
63175,39.951363,-75.16875,,waste_basket,,
63176,39.94875,-75.169304,,waste_basket,,
63177,39.946415,-75.17217,,bicycle_parking,,
63185,39.9386,-75.1819,,place_of_worship,,
63193,39.94538,-75.18722,,,,information
63194,39.94592,-75.184685,Bicycle Transit Systems,bicycle_rental,,
63195,39.945248,-75.18639,,waste_basket,,
63196,39.944237,-75.18113,,bicycle_parking,,
63197,39.94556,-75.18587,,waste_basket,,
63198,39.945614,-75.186966,,waste_basket,,
63199,39.945366,-75.18722,,waste_basket,,
63200,39.945595,-75.18542,,bicycle_parking,,
63201,39.94589,-75.186584,,,,information
63202,39.945507,-75.18552,,bicycle_parking,,
63205,39.94257,-75.1791,,bicycle_parking,,
63206,39.950443,-75.17273,,bicycle_parking,,
63207,39.945362,-75.17862,,bicycle_parking,,
63208,39.95035,-75.17258,,waste_basket,,
63209,39.949566,-75.172874,,bicycle_parking,,
63210,39.95015,-75.17277,,bicycle_parking,,
63211,39.949673,-75.17285,,waste_basket,,
63212,39.950317,-75.17274,,waste_basket,,
63213,39.949753,-75.17285,,bicycle_parking,,
63214,39.949375,-75.172935,,bicycle_parking,,
63215,39.94931,-75.173164,,bicycle_parking,,
63216,39.950317,-75.17272,,recycling,,
63217,39.945274,-75.17876,,bicycle_parking,,
63218,39.950348,-75.17257,,recycling,,
63219,39.942226,-75.179306,,bicycle_parking,,
63220,39.942253,-75.179375,,bench,,
63257,39.94549,-75.18797,,bench,,
63258,39.94554,-75.187904,,bench,,
63338,39.95792,-75.20381,,waste_disposal,,
63339,39.957886,-75.20382,,waste_disposal,,
63374,39.952576,-75.17981,,fountain,,
63414,39.95255,-75.178955,,,,artwork
63455,39.940895,-75.17947,,bicycle_parking,,
63456,39.940945,-75.17946,,bicycle_parking,,
63482,39.940372,-75.17663,,bicycle_parking,,
63616,39.96194,-75.141045,,bicycle_parking,,
63617,39.962006,-75.14135,,bicycle_parking,,
63722,39.94877,-75.16045,,cafe,,
63726,39.96741,-75.17079,Mama-Tee,food_sharing,,
63727,39.967144,-75.17003,Bicycle Transit Systems,bicycle_rental,,
63776,39.962723,-75.14086,,bicycle_parking,,
63778,39.963116,-75.140785,,bicycle_parking,,
63779,40.008514,-75.16105,,place_of_worship,,
63780,40.007626,-75.15783,,place_of_worship,,
63781,40.007477,-75.15511,,place_of_worship,,
63782,40.008232,-75.153275,,place_of_worship,,
63783,40.005333,-75.15805,,place_of_worship,,
63784,40.00177,-75.13822,,place_of_worship,,
63785,40.002136,-75.13815,,place_of_worship,,
63786,40.003304,-75.13079,,place_of_worship,,
63787,40.003613,-75.129486,,place_of_worship,,
63788,40.003815,-75.12902,,place_of_worship,,
63789,40.003296,-75.12869,,place_of_worship,,
63790,40.00387,-75.128334,,place_of_worship,,
63792,40.001667,-75.12953,,place_of_worship,,
63793,40.00177,-75.128975,,place_of_worship,,
63794,40.00189,-75.12845,,place_of_worship,,
63804,39.950954,-75.17748,United States Postal Service,post_box,,
63805,39.95227,-75.176994,United States Postal Service,post_box,,
63806,39.94971,-75.17772,United States Postal Service,post_box,,
63807,39.951443,-75.16821,,bicycle_parking,,
63808,39.951385,-75.167786,Bicycle Transit Systems,bicycle_rental,,
63809,39.95165,-75.17723,,bicycle_parking,,
63810,39.951694,-75.17077,,bicycle_parking,,
63811,39.951687,-75.1707,,bicycle_parking,,
63812,39.951935,-75.17314,,bicycle_parking,,
63813,39.951595,-75.17724,,bicycle_parking,,
63814,39.95173,-75.170616,Bicycle Transit Systems,bicycle_rental,,
63815,39.95172,-75.17102,,bicycle_parking,,
63816,39.951797,-75.17147,,bicycle_parking,,
63817,39.951576,-75.169846,,bicycle_parking,,
63818,39.95139,-75.16831,,bicycle_parking,,
63819,39.95136,-75.16812,,bicycle_parking,,
63820,39.951862,-75.1721,,waste_basket,,
63821,39.9516,-75.169975,,bicycle_parking,,
63822,39.95209,-75.17392,,bicycle_parking,,
63830,39.927433,-75.15185,,toilets,,
63856,39.95364,-75.18728,,fast_food,,
63993,39.94224,-75.18075,,fountain,,
63994,39.942097,-75.17958,,,,artwork
64022,39.953274,-75.16463,,,,information
64023,39.951923,-75.16473,,cafe,,
64024,39.95289,-75.16485,,waste_basket,,
64025,39.95304,-75.16503,,waste_basket,,
64026,39.9529,-75.164635,,waste_basket,,
64027,39.953106,-75.16436,,waste_basket,,
64028,39.953083,-75.16502,,bicycle_parking,,
64029,39.953205,-75.16459,,waste_basket,,
64030,39.95007,-75.17033,,bicycle_parking,,
64031,39.95016,-75.170296,,bicycle_parking,,
64032,39.952366,-75.164696,,bench,,
64034,39.950195,-75.17059,,waste_basket,,
64055,39.978725,-75.15892,,bicycle_parking,,
64056,39.978317,-75.15405,,bicycle_parking,,
64057,39.978355,-75.154045,,bicycle_parking,,
64058,39.978394,-75.15404,,bicycle_parking,,
64059,39.97038,-75.179535,,cafe,,
64087,39.9141,-75.14859,,toilets,,
64114,39.94913,-75.163345,,fast_food,,
64115,39.94881,-75.162056,,dentist,,
64136,39.972767,-75.17965,,bicycle_parking,,
64137,39.97276,-75.1796,,bicycle_parking,,
64138,39.972755,-75.179565,,bicycle_parking,,
64139,39.972744,-75.17946,,bicycle_parking,,
64140,39.972736,-75.17942,,bicycle_parking,,
64141,39.972733,-75.17938,,bicycle_parking,,
64151,39.979282,-75.163284,,fast_food,,
64152,39.97944,-75.16304,,restaurant,,
64172,39.95076,-75.1617,United States Postal Service,post_box,,
64223,39.94192,-75.145515,,bicycle_rental,,
64309,39.99883,-75.17932,,bench,,
64310,39.998825,-75.179535,,bench,,
64311,39.998726,-75.179474,,bench,,
64312,39.998615,-75.1793,,bench,,
64313,39.998615,-75.1794,,bench,,
64314,39.998547,-75.17942,,bench,,
64315,39.998802,-75.17918,,bench,,
64316,39.99869,-75.17915,,bench,,
64317,39.99887,-75.1789,,bench,,
64318,39.998146,-75.1797,,bench,,
64319,39.9981,-75.17971,,bench,,
64320,39.997967,-75.17974,,bench,,
64321,39.99792,-75.179756,,bench,,
64322,39.997845,-75.179955,,bench,,
64323,39.99782,-75.179955,,bench,,
64324,39.99783,-75.18001,,bench,,
64325,39.997852,-75.17999,,bench,,
64330,39.968956,-75.17819,,cafe,,
64333,39.96358,-75.17448,,parking_entrance,,
64341,39.972412,-75.14092,,cafe,,
64342,39.95054,-75.16686,,restaurant,,
64346,39.94838,-75.143166,,cafe,,
64368,40.006084,-75.191414,,bench,,
64369,40.00601,-75.191376,,bench,,
64370,39.95397,-75.21167,,cafe,,
64412,39.948757,-75.19,Bicycle Transit Systems,bicycle_rental,,
64413,39.950436,-75.19326,Bicycle Transit Systems,bicycle_rental,,
64506,39.94991,-75.17171,,bench,,
64750,39.951077,-75.16597,,bicycle_parking,,
64751,39.9511,-75.166145,,bicycle_parking,,
64752,39.951164,-75.16593,,bicycle_parking,,
64753,39.951267,-75.16675,,bicycle_parking,,
64754,39.95126,-75.166664,,bicycle_parking,,
64755,39.951267,-75.166725,,bicycle_parking,,
64756,39.95128,-75.16682,,bicycle_parking,,
64757,39.951252,-75.16659,,bicycle_parking,,
64758,39.951263,-75.16742,,bicycle_parking,,
64759,39.95274,-75.16557,,bicycle_parking,,
64760,39.952805,-75.16616,,bicycle_parking,,
64761,39.952843,-75.16644,,bicycle_parking,,
64762,39.952637,-75.16634,,bicycle_parking,,
64763,39.952587,-75.16697,,bicycle_parking,,
64764,39.952538,-75.16682,,bicycle_parking,,
64765,39.952965,-75.16747,,bicycle_parking,,
64766,39.952847,-75.16808,,bicycle_parking,,
64767,39.95299,-75.16927,,bicycle_parking,,
64768,39.953236,-75.16961,,bicycle_parking,,
64769,39.953125,-75.170334,,bicycle_parking,,
65262,39.89547,-75.17242,,bench,,
65263,39.89545,-75.17238,,bench,,
65264,39.895462,-75.1724,,waste_basket,,
65279,39.95106,-75.17066,,ice_cream,,
65288,39.9817,-75.13813,,parking,,
65289,39.981636,-75.13841,,parking,,
65290,39.980183,-75.138466,,parking,,
65291,39.980225,-75.13872,,parking,,
65292,39.97777,-75.13924,,parking,,
65293,39.97775,-75.138985,,parking,,
65294,39.98321,-75.137825,,parking,,
65295,39.983295,-75.13805,,parking,,
65296,39.984673,-75.13751,,parking,,
65297,39.984825,-75.1377,,parking,,
65298,39.98658,-75.13711,,parking,,
65299,39.985855,-75.13727,,parking,,
65300,39.98645,-75.137344,,parking,,
65301,39.989025,-75.136566,,parking,,
65302,39.989483,-75.13647,,parking,,
65303,39.98956,-75.13673,,parking,,
65304,39.992157,-75.13601,,parking,,
65305,39.99197,-75.1362,,parking,,
65306,39.99194,-75.13594,,parking,,
65307,39.992496,-75.135826,,parking,,
65308,39.992916,-75.13583,,parking,,
65309,39.992924,-75.135895,,parking,,
65310,39.992847,-75.13603,,parking,,
65311,39.994247,-75.13574,,bicycle_parking,,
65312,39.994114,-75.135765,,bicycle_parking,,
65313,39.99402,-75.13558,,parking,,
65314,39.995598,-75.13528,,parking,,
65315,39.975376,-75.13949,,parking,,
65316,39.975483,-75.139725,,parking,,
65317,39.976013,-75.13961,,parking,,
65318,39.974262,-75.13972,,parking,,
65319,39.973316,-75.14018,,parking,,
65368,39.95536,-75.156586,,restaurant,,
65379,39.949814,-75.14756,,fast_food,,
65407,39.96186,-75.15518,,fast_food,,
65408,39.93631,-75.14682,,pub,,
65409,39.932438,-75.16474,,,,museum
65410,39.95988,-75.165474,,,,apartment
65571,39.981026,-75.16063,Bicycle Transit Systems,bicycle_rental,,
65572,39.979984,-75.15592,,fast_food,,
65573,39.97997,-75.155785,,fast_food,,
65786,39.947857,-75.15581,,doctors,,
65791,39.934357,-75.15873,,restaurant,,
65794,39.959595,-75.19509,,ice_cream,,
65818,39.950417,-75.14629,,cafe,,
65819,39.950424,-75.14635,,restaurant,,
65821,39.94894,-75.15035,,,,museum
65833,39.953667,-75.15868,,toilets,,
65859,39.92499,-75.16018,,cafe,,
65887,39.981064,-75.152016,,bicycle_repair_station,,
65888,39.95797,-75.16601,,,,artwork
65891,39.95526,-75.19983,,fast_food,,
65892,39.955067,-75.19987,,restaurant,,
65894,39.95533,-75.19756,,restaurant,,
65923,39.955963,-75.19382,,pharmacy,,
65924,39.956352,-75.19395,,bank,,
65963,39.98204,-75.20921,,bench,,
66111,39.941967,-75.15108,,restaurant,,
66126,39.955036,-75.20859,,restaurant,,
66187,39.966015,-75.12742,,bench,,
66188,39.965977,-75.12751,,bench,,
66189,39.96126,-75.136505,,bench,,
66270,39.95194,-75.164566,,waste_basket,,
66271,39.951794,-75.164406,,waste_basket,,
66291,39.959,-75.20232,,,,guest_house
66313,39.986633,-75.12248,,fuel,,
66314,39.93887,-75.15648,Salvatore Virgi,restaurant,,
66328,39.953205,-75.164375,,cafe,,
66334,39.964092,-75.13031,,bench,,
66335,39.96414,-75.13025,,bench,,
66337,39.977215,-75.124176,,restaurant,,
66338,39.97678,-75.12374,,cafe,,
66339,39.980957,-75.1291,,bank,,
66349,39.93254,-75.141174,,bench,,
66350,39.932537,-75.141136,,bench,,
66351,39.9323,-75.14078,,bench,,
66352,39.96567,-75.12904,,bench,,
66353,39.965702,-75.12891,,bench,,
66354,39.96573,-75.12877,,bench,,
66355,39.965748,-75.12863,,bench,,
66356,39.96577,-75.128494,,bench,,
66357,39.96579,-75.12834,,bench,,
66358,39.96563,-75.12846,,bench,,
66359,39.96549,-75.128296,,bench,,
66360,39.96564,-75.127975,,bench,,
66361,39.95555,-75.13893,,bench,,
66362,39.955456,-75.13896,,bench,,
66363,39.955307,-75.13902,,bench,,
66364,39.964237,-75.130035,,,,viewpoint
66456,39.97454,-75.18221,,restaurant,,
66457,39.974583,-75.182205,,ice_cream,,
66458,39.97469,-75.1833,,restaurant,,
66459,39.97462,-75.182785,,ice_cream,,
66460,39.97424,-75.17978,,ice_cream,,
66543,39.980373,-75.13236,,dojo,,
66546,39.982327,-75.14943,,,,artwork
66548,39.97612,-75.13288,,bench,,
66549,39.97644,-75.13297,,bench,,
66550,39.976395,-75.13292,,bench,,
66551,39.97647,-75.132904,,bench,,
66552,39.97621,-75.132996,,bench,,
66553,39.976036,-75.133064,,bench,,
66554,39.971817,-75.13456,,bench,,
66555,39.983337,-75.13279,,,,artwork
66558,39.97158,-75.12592,,restaurant,,
66591,39.954784,-75.13917,,waste_basket,,
66592,39.95488,-75.13914,,bench,,
66593,39.95501,-75.13906,,bench,,
66594,39.955032,-75.1391,,bench,,
66595,39.953697,-75.13951,,bicycle_rental,,
66596,39.968563,-75.13646,,restaurant,,
66597,39.96741,-75.1369,,fast_food,,
66638,39.959236,-75.15799,,,,artwork
66639,39.96262,-75.16053,,,,artwork
66660,39.99243,-75.19239,,bench,,
66661,39.992435,-75.19235,,bench,,
66662,39.99243,-75.192314,,bench,,
66663,39.992317,-75.192535,,bench,,
66664,39.9923,-75.192535,,bench,,
66665,39.992268,-75.192535,,bench,,
66672,39.993694,-75.19254,,fountain,,
66696,39.959667,-75.16362,,pub,,
66774,39.963505,-75.17476,King Kobra Vintage USA,,,
66780,40.01107,-75.21103,,parking_entrance,,
66806,39.948074,-75.19172,,parking_entrance,,
66850,39.96101,-75.1642,,,,apartment
66867,39.951538,-75.176,,parking_entrance,,
66896,39.956673,-75.19472,,parking_entrance,,
66950,39.941895,-75.152245,,fast_food,,
66980,39.942505,-75.15702,PhillyCarShare,car_sharing,,
67042,39.95268,-75.19485,,,,artwork
67043,39.95821,-75.16921,,,,artwork
67044,39.95216,-75.19697,,bench,,artwork
67045,39.95725,-75.169304,,,,artwork
67046,39.95679,-75.17559,,,,artwork
67047,39.96114,-75.17603,,,,artwork
67142,39.92509,-75.160614,Past Present Projects of CultureTrust Greater Philadelphia,,,gallery
67165,40.003525,-75.221016,Pay Depot,atm,,
67170,39.96073,-75.137474,Pay Depot,atm,,
67208,39.91969,-75.15186,Brian Donnelly,,,
67209,39.95273,-75.18196,Megabus,bus_station,,
67241,39.92916,-75.15371,,veterinary,,
67246,39.956303,-75.19443,,bar,,
67310,39.938637,-75.15266,,restaurant,,
67313,39.982456,-75.12837,,bar,,
67314,39.98225,-75.128204,,restaurant,,
67315,39.953743,-75.14341,,restaurant,,
67317,39.95196,-75.14444,,restaurant,,
67318,39.951954,-75.14438,,cafe,,
67342,39.97563,-75.133095,,restaurant,,
67343,39.97617,-75.13371,,restaurant,,
67890,39.974445,-75.22669,Lorraine Sealey,,,
68103,39.97387,-75.179214,,restaurant,,
68232,39.948826,-75.17407,,cafe,,
68522,39.937756,-75.16696,,,,artwork
68527,39.93213,-75.14064,,bench,,
68528,39.93214,-75.14061,,bench,,
68529,39.932365,-75.14049,,bench,,
68531,39.950657,-75.15076,,bicycle_parking,,
68532,39.94834,-75.15713,,fast_food,,
68560,39.95375,-75.19579,,bar,,
68561,39.952755,-75.183716,,pub,,
68562,39.95388,-75.18901,,restaurant,,
68563,39.95536,-75.21391,,pub,,
68564,39.95926,-75.22109,,pub,,
68595,39.89351,-75.17677,,,,artwork
68618,39.95078,-75.16887,,bar,,
68652,39.942562,-75.18529,,restaurant,,
68704,39.95624,-75.16915,,fast_food,,
68705,39.957714,-75.1697,,bicycle_parking,,
68706,39.960854,-75.17191,,bicycle_parking,,
68707,39.95533,-75.16878,,cafe,,
68708,39.95102,-75.166405,,fast_food,,
68722,40.00026,-75.21105,,parking_entrance,,
68723,40.00004,-75.21074,,parking_entrance,,
68726,40.006416,-75.21237,,bicycle_parking,,
68727,40.006428,-75.2121,,cafe,,
68728,40.00609,-75.21191,Capital One,atm,,
68729,40.001163,-75.21501,,bar,,
68733,39.945942,-75.20778,,parcel_locker,,
68734,39.963444,-75.170586,,food_sharing,,
68735,40.000893,-75.2267,,fuel,,
68737,39.949493,-75.19687,,atm,,
68756,39.96205,-75.17181,,parcel_locker,,
68757,39.96222,-75.17248,,cafe,,
68758,39.96224,-75.172676,,restaurant,,
68787,40.002018,-75.22313,,parking_entrance,,
68824,39.979496,-75.223526,,waste_basket,,
68828,39.979385,-75.22281,,dentist,,
68829,39.9792,-75.222725,,waste_basket,,
68830,39.97869,-75.22289,,bench,,
68831,39.97866,-75.22289,,trolley_bay,,
68832,39.978485,-75.22301,,trolley_bay,,
68833,39.978123,-75.22322,,waste_basket,,
68834,39.978123,-75.223236,,bench,,
68835,39.97816,-75.22348,,parcel_locker,,
68836,39.978405,-75.22399,Bicycle Transit Systems,bicycle_rental,,
68837,39.97846,-75.224144,,bench,,
68838,39.97848,-75.22418,,waste_basket,,
68860,39.951263,-75.19381,,,,artwork
68864,39.960896,-75.17152,United States Postal Service,post_box,,
68865,39.96269,-75.17389,,bicycle_parking,,
68866,39.96226,-75.1717,,bicycle_parking,,
68867,39.962303,-75.172035,,bicycle_parking,,
68868,39.962315,-75.172104,,bicycle_parking,,
68869,39.962345,-75.17233,,bicycle_parking,,
68870,39.96233,-75.17223,,vending_machine,,
68871,39.962334,-75.17226,,bicycle_parking,,
68873,39.962227,-75.17252,,restaurant,,
68876,40.003147,-75.22998,,parking_entrance,,
68877,40.002815,-75.229935,,parking_entrance,,
68898,39.963062,-75.16804,,veterinary,,
68901,39.95994,-75.16758,,,,artwork
68902,39.962425,-75.16624,,cafe,,
68903,39.96263,-75.16621,,bicycle_parking,,
68904,39.961838,-75.166565,,bicycle_parking,,
68905,39.961613,-75.166504,,vending_machine,,
68906,39.961674,-75.1666,,vending_machine,,
68907,39.96084,-75.16678,,vending_machine,,
68908,39.960285,-75.16697,,waste_basket,,
68909,39.960133,-75.16673,United States Postal Service,post_box,,
68910,39.96211,-75.163155,,bicycle_parking,,
68911,39.962154,-75.16315,,bicycle_parking,,
68912,39.96239,-75.16291,,bank,,
68913,39.959896,-75.17009,United States Postal Service,post_box,,
68914,39.95955,-75.1703,,vending_machine,,
68915,39.959385,-75.170334,Bicycle Transit Systems,bicycle_rental,,
68916,39.959053,-75.169525,,vending_machine,,
68917,39.958946,-75.16957,,vending_machine,,
68918,39.957825,-75.169655,,vending_machine,,
68920,39.943554,-75.190186,,bench,,
68961,39.96721,-75.175285,,restaurant,,
68968,39.966125,-75.15912,,parking_entrance,,
68992,39.94064,-75.149574,,bicycle_rental,,
69008,39.973843,-75.17902,,pub,,
69021,39.96986,-75.18937,,bench,,
69022,39.969875,-75.189415,,bench,,
69067,39.941868,-75.15215,,ice_cream,,
69068,39.948914,-75.15953,,ice_cream,,
69140,40.01182,-75.184166,,hospital,,
69151,39.96828,-75.18028,,restaurant,,
